LATENCY_IN_MICROS,DUT_INPUT,DUT_OUTPUT,BUFFER_SIZE,SAMPLE_RATE,CHANNELS
8445,USB IN,LINE OUT,96,48000,1
8059,USB IN,LINE OUT,96,48000,1
8510,USB IN,LINE OUT,96,48000,1
8116,USB IN,LINE OUT,96,48000,1
8662,USB IN,LINE OUT,96,48000,1
8207,USB IN,LINE OUT,96,48000,1
8747,USB IN,LINE OUT,96,48000,1
8297,USB IN,LINE OUT,96,48000,1
8840,USB IN,LINE OUT,96,48000,1
8373,USB IN,LINE OUT,96,48000,1
8467,USB IN,LINE OUT,96,48000,1
8023,USB IN,LINE OUT,96,48000,1
8366,USB IN,LINE OUT,96,48000,1
7908,USB IN,LINE OUT,96,48000,1
8479,USB IN,LINE OUT,96,48000,1
8047,USB IN,LINE OUT,96,48000,1
8346,USB IN,LINE OUT,96,48000,1
7907,USB IN,LINE OUT,96,48000,1
8551,USB IN,LINE OUT,96,48000,1
8136,USB IN,LINE OUT,96,48000,1
8705,USB IN,LINE OUT,96,48000,1
8331,USB IN,LINE OUT,96,48000,1
8784,USB IN,LINE OUT,96,48000,1
8425,USB IN,LINE OUT,96,48000,1
8053,USB IN,LINE OUT,96,48000,1
8456,USB IN,LINE OUT,96,48000,1
8073,USB IN,LINE OUT,96,48000,1
8694,USB IN,LINE OUT,96,48000,1
8256,USB IN,LINE OUT,96,48000,1
8820,USB IN,LINE OUT,96,48000,1
8310,USB IN,LINE OUT,96,48000,1
7937,USB IN,LINE OUT,96,48000,1
8462,USB IN,LINE OUT,96,48000,1
8815,USB IN,LINE OUT,96,48000,1
8326,USB IN,LINE OUT,96,48000,1
5892,USB IN,LINE OUT,96,48000,1
8339,USB IN,LINE OUT,96,48000,1
7954,USB IN,LINE OUT,96,48000,1
8391,USB IN,LINE OUT,96,48000,1
8808,USB IN,LINE OUT,96,48000,1
8310,USB IN,LINE OUT,96,48000,1
8725,USB IN,LINE OUT,96,48000,1
8133,USB IN,LINE OUT,96,48000,1
6622,USB IN,LINE OUT,96,48000,1
8175,USB IN,LINE OUT,96,48000,1
8778,USB IN,LINE OUT,96,48000,1
8391,USB IN,LINE OUT,96,48000,1
8683,USB IN,LINE OUT,96,48000,1
8306,USB IN,LINE OUT,96,48000,1
5884,USB IN,LINE OUT,96,48000,1
8505,USB IN,LINE OUT,96,48000,1
8141,USB IN,LINE OUT,96,48000,1
8777,USB IN,LINE OUT,96,48000,1
8334,USB IN,LINE OUT,96,48000,1
8851,USB IN,LINE OUT,96,48000,1
8134,USB IN,LINE OUT,96,48000,1
8754,USB IN,LINE OUT,96,48000,1
8162,USB IN,LINE OUT,96,48000,1
8682,USB IN,LINE OUT,96,48000,1
8112,USB IN,LINE OUT,96,48000,1
